# File generated by CMD 2.8 (http://stev.oapd.inaf.it/cmd) on Fri Oct 14 10:01:25 CEST 2016
# PARSEC isochrones, release v1.2S
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287
# Warning: you choose not to include the TP-AGB phase!
# Photometric system: <i>UBVRIJHK</i> (cf. Maiz-Apellaniz 2006 + Bessell 1990)
# Using NBC version of bolometric corrections as in Chen et al. (2014), MNRAS, 444, 2525
# BCs of Carbon stars derive from Aringer et al. (2009, A&A 503, 913)
# O-rich circumstellar dust ignored
# C-rich circumstellar dust ignored
# IMF: Chabrier (2001) lognormal 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# Kind of output: isochrone tables
#	Isochrone  Z = 0.01900	Y = 0.28242	[M/H] = 0.119	eta_R = 0.200	Age = 	3.9811e+06 yr
#      Z	log(age/yr)	M_ini   	M_act	logL/Lo	logTe	logG	mbol    U       B       V       R       I       J       H       K	int_IMF	stage
	0.019000	6.6000	1.11843848	1.1184	-0.0269	3.6573	4.0948	4.837	7.759	6.539	5.417	4.675	4.139	3.380	2.753	2.668	3.16958284	0
	0.019000	6.6000	1.13766766	1.1377	-0.0133	3.6592	4.0959	4.803	7.680	6.481	5.367	4.633	4.103	3.351	2.731	2.646	3.17364693	0
	0.019000	6.6000	1.16843855	1.1684	0.0112	3.6623	4.0954	4.742	7.543	6.380	5.281	4.559	4.040	3.299	2.689	2.606	3.17985058	0
	0.019000	6.6000	1.21843851	1.2184	0.0482	3.6671	4.0960	4.649	7.335	6.227	5.150	4.449	3.944	3.220	2.627	2.546	3.18921113	0
	0.019000	6.6000	1.26843858	1.2684	0.0871	3.6720	4.0941	4.552	7.122	6.069	5.016	4.335	3.844	3.138	2.561	2.483	3.19777656	0
	0.019000	6.6000	1.29447615	1.2945	0.1047	3.6743	4.0944	4.508	7.026	5.999	4.956	4.284	3.798	3.101	2.531	2.454	3.20194697	0
	0.019000	6.6000	1.35265779	1.3527	0.1500	3.6798	4.0903	4.395	6.784	5.820	4.804	4.155	3.683	3.005	2.453	2.379	3.21061015	0
	0.019000	6.6000	1.40265787	1.4027	0.1870	3.6845	4.0881	4.303	6.593	5.677	4.682	4.050	3.589	2.927	2.390	2.319	3.21740675	0
	0.019000	6.6000	1.45265782	1.4527	0.2256	3.6893	4.0838	4.206	6.397	5.530	4.555	3.942	3.491	2.846	2.324	2.254	3.22367454	0
	0.019000	6.6000	1.50265777	1.5027	0.2590	3.6937	4.0827	4.123	6.223	5.402	4.447	3.849	3.408	2.777	2.269	2.201	3.22947097	0
	0.019000	6.6000	1.50280249	1.5028	0.2591	3.6937	4.0827	4.122	6.223	5.402	4.446	3.849	3.407	2.777	2.268	2.201	3.22948718	0
	0.019000	6.6000	1.58687711	1.5869	0.3262	3.7016	4.0707	3.955	5.896	5.156	4.235	3.666	3.241	2.637	2.151	2.087	3.23830318	0
	0.019000	6.6000	1.61976743	1.6198	0.3514	3.7048	4.0673	3.891	5.771	5.064	4.156	3.597	3.178	2.585	2.108	2.046	3.24146628	0
	0.019000	6.6000	1.63581598	1.6358	0.3630	3.7063	4.0661	3.863	5.713	5.022	4.120	3.566	3.150	2.562	2.089	2.028	3.24295497	0
	0.019000	6.6000	1.65265787	1.6527	0.3761	3.7080	4.0640	3.830	5.649	4.974	4.079	3.530	3.117	2.535	2.067	2.006	3.24448037	0
	0.019000	6.6000	1.66443634	1.6644	0.3853	3.7091	4.0625	3.807	5.604	4.941	4.050	3.505	3.095	2.516	2.051	1.991	3.24552536	0
	0.019000	6.6000	1.68554831	1.6855	0.4034	3.7113	4.0585	3.762	5.519	4.877	3.995	3.457	3.050	2.479	2.020	1.960	3.24735498	0
	0.019000	6.6000	1.69299436	1.6930	0.4099	3.7120	4.0569	3.745	5.489	4.855	3.976	3.440	3.034	2.465	2.009	1.949	3.24798727	0
	0.019000	6.6000	1.73554814	1.7355	0.4502	3.7165	4.0452	3.645	5.308	4.717	3.856	3.333	2.935	2.381	1.937	1.879	3.25147748	0
	0.019000	6.6000	1.76843846	1.7684	0.4802	3.7199	4.0371	3.569	5.171	4.614	3.766	3.254	2.861	2.318	1.884	1.827	3.25403857	0
	0.019000	6.6000	1.80132890	1.8013	0.5085	3.7232	4.0298	3.499	5.045	4.517	3.683	3.179	2.793	2.260	1.835	1.779	3.25648880	0
	0.019000	6.6000	1.83421934	1.8342	0.5438	3.7269	4.0172	3.411	4.893	4.400	3.580	3.088	2.707	2.187	1.771	1.717	3.25883484	0
	0.019000	6.6000	1.86343515	1.8634	0.5718	3.7299	4.0081	3.340	4.771	4.305	3.499	3.015	2.639	2.128	1.720	1.668	3.26083612	0
	0.019000	6.6000	1.88421929	1.8842	0.5961	3.7323	3.9985	3.280	4.672	4.227	3.430	2.952	2.581	2.077	1.676	1.625	3.26221514	0
	0.019000	6.6000	1.91710961	1.9171	0.6317	3.7360	3.9850	3.191	4.526	4.111	3.328	2.861	2.496	2.003	1.611	1.561	3.26432490	0
	0.019000	6.6000	1.95000005	1.9500	0.6716	3.7399	3.9680	3.091	4.365	3.982	3.215	2.759	2.400	1.919	1.536	1.488	3.26635003	0
	0.019000	6.6000	1.95568991	1.9557	0.6785	3.7406	3.9650	3.074	4.338	3.961	3.196	2.741	2.383	1.904	1.523	1.475	3.26669216	0
	0.019000	6.6000	2.00000000	2.0000	0.7413	3.7464	3.9351	2.917	4.101	3.766	3.024	2.582	2.232	1.770	1.405	1.357	3.26927757	0
	0.019000	6.6000	2.04999995	2.0500	0.8235	3.7536	3.8926	2.711	3.799	3.513	2.799	2.374	2.036	1.595	1.248	1.202	3.27203131	0
	0.019000	6.6000	2.05722022	2.0572	0.8362	3.7547	3.8859	2.680	3.753	3.474	2.765	2.342	2.006	1.568	1.223	1.179	3.27241516	0
	0.019000	6.6000	2.09365869	2.0937	0.9089	3.7609	3.8457	2.498	3.494	3.251	2.567	2.160	1.833	1.413	1.083	1.041	3.27430272	0
	0.019000	6.6000	2.09999990	2.1000	0.9224	3.7621	3.8381	2.464	3.447	3.210	2.531	2.126	1.802	1.385	1.058	1.015	3.27462268	0
	0.019000	6.6000	2.11625624	2.1163	0.9573	3.7651	3.8187	2.377	3.326	3.104	2.437	2.039	1.719	1.310	0.991	0.949	3.27543259	0
	0.019000	6.6000	2.14412808	2.1441	1.0184	3.7706	3.7853	2.224	3.113	2.917	2.271	1.886	1.576	1.182	0.876	0.836	3.27678537	0
	0.019000	6.6000	2.15000010	2.1500	1.0313	3.7718	3.7784	2.192	3.069	2.877	2.237	1.855	1.546	1.156	0.852	0.813	3.27706480	0
	0.019000	6.6000	2.15460682	2.1546	1.0413	3.7727	3.7730	2.167	3.034	2.846	2.209	1.830	1.523	1.135	0.834	0.794	3.27728271	0
	0.019000	6.6000	2.18411207	2.1841	1.1053	3.7791	3.7406	2.007	2.811	2.644	2.036	1.671	1.376	1.007	0.721	0.684	3.27865148	0
	0.019000	6.6000	2.20000005	2.2000	1.1395	3.7828	3.7241	1.921	2.680	2.533	1.944	1.591	1.302	0.941	0.664	0.628	3.27936959	0
